Ensembl_id	log2FoldChange	
ENSG00000131016	1.541869503	
ENSG00000092051	1.912895276	
ENSG00000272282	2.4815679	
ENSG00000149090	1.610129053	
ENSG00000174482	2.736213635	
ENSG00000142765	1.542321832	
ENSG00000260001	-1.790347524	
ENSG00000159387	1.633356245	
ENSG00000165376	3.017398626	
ENSG00000122254	1.925672952	
ENSG00000282639	3.790832271	
ENSG00000278214	2.000508822	
ENSG00000273824	2.434867027	
ENSG00000231407	1.74359905	
ENSG00000132744	2.843638126	
ENSG00000089685	1.530377743	
ENSG00000279598	2.947261531	
ENSG00000248964	1.989301942	
ENSG00000250543	3.006971548	
ENSG00000232983	-2.753547155	
ENSG00000239351	-1.723887507	
ENSG00000120332	2.370374399	
ENSG00000278431	-1.633527899	
ENSG00000155754	1.651266316	
ENSG00000179869	2.469176211	
ENSG00000224003	1.733441479	
ENSG00000145936	1.924688938	
ENSG00000226933	-2.039871445	
ENSG00000225914	1.807080012	
ENSG00000186479	2.19338059	
ENSG00000204897	2.861323751	
ENSG00000263301	-2.033475678	
ENSG00000127585	1.786156661	
ENSG00000079112	2.226210221	
ENSG00000231943	2.126180164	
ENSG00000185245	2.267167017	
ENSG00000237702	3.258386177	
ENSG00000160321	1.6441648	
ENSG00000240671	3.335976879	
ENSG00000197748	2.15687207	
ENSG00000267361	2.820121435	
ENSG00000160180	1.809432799	
ENSG00000248925	2.586977316	
ENSG00000134594	1.973424641	
ENSG00000153303	1.528227794	
ENSG00000211642	3.29458972	
ENSG00000123572	1.550645814	
ENSG00000196109	1.614861626	
ENSG00000128438	2.25712366	
ENSG00000253434	3.108454457	
ENSG00000232044	2.749724972	
ENSG00000253105	2.930514859	
ENSG00000211804	3.099862914	
ENSG00000232485	1.736676415	
ENSG00000274012	1.515492915	
ENSG00000206754	-1.658406268	
ENSG00000182492	1.673785199	
ENSG00000101144	2.290314157	
ENSG00000278737	-1.615571368	
ENSG00000105971	1.509003959	
ENSG00000201839	1.948049638	
ENSG00000115232	1.640189322	
ENSG00000235151	1.736715692	
ENSG00000138039	3.003615578	
ENSG00000211597	3.069134754	
ENSG00000198854	3.351874345	
ENSG00000215146	1.706839371	
ENSG00000182255	3.421998145	
ENSG00000211952	3.148320988	
ENSG00000196787	1.557198	
ENSG00000256713	2.930533059	
ENSG00000129195	1.998783464	
ENSG00000255733	2.081946783	
ENSG00000256594	1.596508525	
ENSG00000235961	1.648935283	
ENSG00000260102	3.570507183	
ENSG00000148671	1.699942553	
ENSG00000273474	-1.569452989	
ENSG00000133063	2.287927503	
ENSG00000230099	3.393261651	
ENSG00000106789	1.527925461	
ENSG00000198555	-3.164100214	
ENSG00000123201	-2.15884311	
ENSG00000243629	-1.601275102	
ENSG00000123892	1.582671649	
ENSG00000149300	1.987539053	
ENSG00000254944	2.767458872	
ENSG00000119915	1.566016756	
ENSG00000236254	2.775711013	
ENSG00000122756	-1.519246282	
ENSG00000279204	1.654642301	
ENSG00000231652	2.082613235	
ENSG00000284632	3.156417452	
ENSG00000015413	2.998994623	
ENSG00000277586	2.399111234	
ENSG00000211887	2.857902584	
ENSG00000188011	2.392547886	
ENSG00000086205	1.804598143	
ENSG00000251417	2.652626957	
ENSG00000255057	-2.030967866	
ENSG00000106436	2.423872999	
ENSG00000230138	1.818896541	
ENSG00000120057	3.513442503	
ENSG00000215187	-1.883505009	
ENSG00000175445	1.635710102	
ENSG00000137672	1.567402829	
ENSG00000248464	2.923501977	
ENSG00000211794	3.197140908	
ENSG00000041353	1.608534725	
ENSG00000165730	1.642614756	
ENSG00000255274	2.399814132	
ENSG00000278330	2.928527755	
ENSG00000255974	3.376417011	
ENSG00000261143	2.734084001	
ENSG00000242472	3.163556278	
ENSG00000278341	2.552381204	
ENSG00000184144	2.064123263	
ENSG00000177822	1.646912677	
ENSG00000259727	2.734851666	
ENSG00000226472	2.109228092	
ENSG00000158164	1.766165725	
ENSG00000177984	-2.247647169	
ENSG00000091181	1.905001002	
ENSG00000125618	1.747512705	
ENSG00000151365	2.087173285	
ENSG00000250815	-1.717572945	
ENSG00000232216	3.626711891	
ENSG00000271239	3.17653325	
ENSG00000226985	3.082591914	
ENSG00000211721	2.991339348	
ENSG00000213023	2.608572954	
ENSG00000137077	2.19861025	
ENSG00000105246	1.750134158	
ENSG00000143869	1.915717711	
ENSG00000280407	-2.144092837	
ENSG00000246582	1.562328045	
ENSG00000109625	2.637128654	
ENSG00000183395	2.423412503	
ENSG00000251081	2.500737474	
ENSG00000188452	-2.422498093	
ENSG00000226416	2.705353768	
ENSG00000196301	2.875204617	
ENSG00000226632	2.560141613	
ENSG00000203395	3.004202709	
ENSG00000226520	2.628346648	
ENSG00000214894	2.360566217	
ENSG00000258810	1.888316416	
ENSG00000261003	-1.588080521	
ENSG00000223652	2.70412658	
ENSG00000260369	-1.643181376	
ENSG00000197588	2.48651349	
ENSG00000216480	-1.959543988	
ENSG00000089101	-1.673406867	
ENSG00000175874	2.459772915	
ENSG00000174175	1.711478276	
ENSG00000122025	1.736411836	
ENSG00000111087	1.852486008	
ENSG00000236719	2.429095656	
ENSG00000186198	2.739592094	
ENSG00000211829	1.723552172	
ENSG00000226499	-1.594920906	
ENSG00000266145	-1.859878121	
ENSG00000133392	1.795834242	
ENSG00000268472	2.579059955	
ENSG00000150625	1.913239247	
ENSG00000185972	2.483740794	
ENSG00000226963	2.487398567	
ENSG00000269397	1.920781051	
ENSG00000235411	-1.769297368	
ENSG00000172201	1.609068152	
ENSG00000224666	2.666495746	
ENSG00000213976	1.547261179	
ENSG00000260135	2.666607315	
ENSG00000211694	2.564985708	
ENSG00000255987	1.951417901	
ENSG00000249628	2.176019229	
ENSG00000285868	2.315671843	
ENSG00000211685	3.262238469	
ENSG00000269933	3.040893842	
ENSG00000183570	1.63398879	
ENSG00000254859	2.188906828	
ENSG00000168333	-1.802632445	
ENSG00000231246	2.19775369	
ENSG00000250978	-2.183860784	
ENSG00000223914	-2.584399746	
ENSG00000211669	3.062268968	
ENSG00000276700	3.377654424	
ENSG00000260228	2.792591202	
ENSG00000227220	1.509886339	
ENSG00000154274	2.285167078	
ENSG00000077264	1.605326399	
ENSG00000258628	2.647536398	
ENSG00000207258	2.993996985	
ENSG00000276566	3.197899499	
ENSG00000169903	2.593886735	
ENSG00000211790	2.662780336	
ENSG00000197696	1.598744806	
ENSG00000231274	1.836427344	
ENSG00000211746	2.702764049	
ENSG00000085265	1.603673241	
ENSG00000211943	2.880605226	
ENSG00000232874	-1.568943173	
ENSG00000259426	2.297255536	
ENSG00000234191	2.71356245	
ENSG00000105989	2.601873073	
ENSG00000272666	2.611351685	
ENSG00000284730	1.675961036	
ENSG00000161905	2.650639566	
ENSG00000181781	-1.66101872	
ENSG00000145708	1.806898521	
ENSG00000265531	2.387906949	
ENSG00000281100	2.106403406	
ENSG00000120049	1.796894268	
ENSG00000116147	2.313625497	
ENSG00000090104	1.746236899	
ENSG00000011426	1.531290078	
ENSG00000179331	2.453077858	
ENSG00000187546	1.653304356	
ENSG00000229081	1.693051119	
ENSG00000280304	1.737374209	
ENSG00000248491	2.702346179	
ENSG00000267074	1.810931703	
ENSG00000133401	1.509389336	
ENSG00000261039	2.782334964	
ENSG00000226660	2.558984741	
ENSG00000245954	2.411465304	
ENSG00000182379	1.661350037	
ENSG00000168748	2.578723193	
ENSG00000049283	2.683700386	
ENSG00000226453	2.510078187	
ENSG00000205277	1.835133317	
ENSG00000255571	1.851287053	
ENSG00000136573	2.408537113	
ENSG00000258602	2.971451431	
ENSG00000091106	1.506293818	
ENSG00000236466	2.498180939	
ENSG00000187123	1.996280817	
ENSG00000269825	1.629667496	
ENSG00000223956	2.801617744	
ENSG00000258776	2.532492958	
ENSG00000230289	-1.594952398	
ENSG00000256557	2.827766657	
ENSG00000111305	2.625248723	
ENSG00000248791	2.507493317	
ENSG00000256340	2.314781732	
ENSG00000229057	-2.2948415	
ENSG00000260439	1.745659898	
ENSG00000216901	-1.675158103	
ENSG00000228536	2.717572809	
ENSG00000147724	1.729767261	
ENSG00000152785	3.106209985	
ENSG00000211810	2.83938539	
ENSG00000185904	2.005283882	
ENSG00000273079	2.855891061	
ENSG00000176029	2.599986162	
ENSG00000258128	2.57354752	
ENSG00000279690	2.570051866	
ENSG00000171811	-1.627578662	
ENSG00000262133	-2.480295716	
ENSG00000266965	2.594107367	
ENSG00000268027	1.862500077	
ENSG00000235711	2.941139461	
ENSG00000180539	1.791350282	
ENSG00000198574	-1.980818577	
ENSG00000178789	1.674050376	
ENSG00000242052	-1.822141936	
ENSG00000268218	2.029228211	
ENSG00000229492	-1.700407288	
ENSG00000100373	-1.548829219	
ENSG00000259444	2.396615103	
ENSG00000188916	1.724533161	
ENSG00000147588	2.946655352	
ENSG00000211802	2.46495254	
ENSG00000054803	1.998671742	
ENSG00000141052	1.663310356	
ENSG00000258068	2.520588083	
ENSG00000139364	-1.548158962	
ENSG00000258386	2.601520309	
ENSG00000279675	1.961716248	
ENSG00000227911	2.623302939	
ENSG00000255202	-1.961308719	
ENSG00000158887	2.095799468	
ENSG00000231971	2.519930569	
ENSG00000105289	-1.593727592	
ENSG00000160856	1.773856618	
ENSG00000235111	1.84409411	
ENSG00000211793	2.619311753	
ENSG00000165588	2.758329433	
ENSG00000248318	2.527133896	
ENSG00000180549	1.650392117	
ENSG00000165694	2.004400416	
ENSG00000231993	-1.611164781	
ENSG00000205927	3.073589586	
ENSG00000087495	1.695436234	
ENSG00000267056	2.535935958	
ENSG00000251126	2.614286766	
ENSG00000179914	3.03744086	
ENSG00000123500	2.347052742	
ENSG00000260719	2.452672426	
ENSG00000243977	-2.398346577	
ENSG00000266588	2.109620107	
ENSG00000268758	1.938835492	
ENSG00000065325	2.528065962	
ENSG00000211942	2.809480162	
ENSG00000120659	-1.971379656	
ENSG00000232392	2.718103749	
ENSG00000227925	2.150748451	
ENSG00000173267	1.524151491	
ENSG00000064886	1.772244861	
ENSG00000184361	-1.717548095	
ENSG00000228307	-1.56369366	
ENSG00000173404	2.321607827	
ENSG00000227053	1.957281672	
ENSG00000250508	1.755295331	
ENSG00000274736	2.119015847	
ENSG00000276972	1.746756453	
ENSG00000146090	2.054348629	
ENSG00000228828	1.615076681	
ENSG00000235244	2.479894893	
ENSG00000019169	1.631081344	
ENSG00000224259	1.737831747	
ENSG00000139155	1.7810046	
ENSG00000146013	1.934855227	
ENSG00000171243	2.597635387	
ENSG00000064300	1.628654204	
ENSG00000258231	1.653122438	
ENSG00000280870	2.534415191	
ENSG00000113430	-1.611150271	
ENSG00000251333	2.304365288	
ENSG00000106772	1.566899143	
ENSG00000174567	-1.719853037	
ENSG00000231680	2.448663593	
ENSG00000240350	2.452092316	
ENSG00000109265	2.046276737	
ENSG00000227076	2.344412476	
ENSG00000257327	1.507333629	
ENSG00000273557	-1.522186927	
ENSG00000115884	1.745870223	
ENSG00000237513	1.856037969	
ENSG00000127074	1.57505278	
ENSG00000182674	2.439713303	
ENSG00000128645	1.728149496	
ENSG00000259370	-1.712234957	
ENSG00000280018	2.369823511	
ENSG00000254102	2.102732653	
ENSG00000280143	1.603579274	
ENSG00000168959	2.267556763	
ENSG00000252118	2.244366754	
ENSG00000117009	1.778537022	
ENSG00000243811	1.681044972	
ENSG00000154839	1.647187767	
ENSG00000231394	-1.986379927	
ENSG00000258331	2.580197907	
ENSG00000112742	1.541727484	
ENSG00000236790	1.931092196	
ENSG00000267336	2.348911155	
ENSG00000280411	2.505702305	
ENSG00000185155	2.565333789	
ENSG00000158516	2.530348366	
ENSG00000134545	2.093718669	
ENSG00000165966	1.785260131	
ENSG00000179256	2.060932392	
ENSG00000273341	1.877944351	
ENSG00000254109	1.887577872	
ENSG00000077009	-1.849998495	
ENSG00000268941	2.016454076	
ENSG00000100167	1.993392772	
ENSG00000272620	2.295172158	
ENSG00000279885	2.564792746	
ENSG00000138650	2.153945267	
ENSG00000260086	1.620519293	
ENSG00000213090	1.995580958	
ENSG00000198570	2.436032354	
ENSG00000170442	1.575174671	
ENSG00000273272	2.195133507	
ENSG00000211785	2.496871046	
ENSG00000139915	2.470437262	
ENSG00000181143	2.25658562	
ENSG00000161911	1.843507607	
ENSG00000279041	1.656885318	
ENSG00000234261	2.579189124	
ENSG00000274758	-2.139739896	
ENSG00000261488	1.684306539	
ENSG00000251258	2.529135205	
ENSG00000216809	1.75073429	
ENSG00000211800	2.707601234	
ENSG00000148735	2.343628978	
ENSG00000198739	2.105140725	
ENSG00000240692	-2.081776365	
ENSG00000277825	-1.763101433	
ENSG00000271367	2.438272744	
ENSG00000183248	2.158124117	
ENSG00000263105	1.733685891	
ENSG00000285671	1.777372271	
ENSG00000167910	2.319156087	
ENSG00000211655	2.880662224	
ENSG00000130294	1.886943001	
ENSG00000184454	2.759838543	
ENSG00000170381	1.641412915	
ENSG00000176358	2.426777269	
ENSG00000231605	-2.464754661	
ENSG00000249850	2.283380715	
ENSG00000101883	1.793431444	
ENSG00000226383	2.264407823	
ENSG00000201388	-1.535185814	
ENSG00000240809	2.430816138	
ENSG00000276966	2.452857201	
ENSG00000260877	2.417163296	
ENSG00000223552	1.989812298	
ENSG00000254554	-1.787283455	
ENSG00000267423	-1.76069167	
ENSG00000214244	2.381130632	
ENSG00000280693	2.263652796	
ENSG00000258181	2.047123193	
ENSG00000183092	1.532361292	
ENSG00000261036	1.969679203	
ENSG00000166569	-1.983434487	
ENSG00000258399	1.937171811	
ENSG00000187908	2.042649037	
ENSG00000227036	1.713982795	
ENSG00000113302	2.637697747	
ENSG00000251471	2.200024694	
ENSG00000173258	1.57889082	
ENSG00000285417	2.293075361	
ENSG00000233334	1.539153946	
ENSG00000253522	1.837567881	
ENSG00000123407	2.112632352	
ENSG00000128165	1.640342396	
ENSG00000240041	2.569161372	
ENSG00000262470	2.246292001	
ENSG00000211968	2.697691619	
ENSG00000274307	1.836859167	
ENSG00000137968	-2.134610233	
ENSG00000211611	2.822813875	
ENSG00000235872	1.655038844	
ENSG00000183840	1.753749226	
ENSG00000262636	-1.599068362	
ENSG00000144407	2.266636411	
ENSG00000170374	2.558941691	
ENSG00000179915	1.633926368	
ENSG00000235081	-1.742894676	
ENSG00000240403	2.345898017	
ENSG00000060140	1.622925569	
ENSG00000188505	2.455907945	
ENSG00000183439	2.182709628	
ENSG00000273267	-1.862721924	
ENSG00000229962	2.373762293	
ENSG00000236581	1.510931642	
ENSG00000255426	-1.764562571	
ENSG00000205611	1.973507166	
ENSG00000284734	1.809651529	
ENSG00000284308	1.512580071	
ENSG00000075043	-1.515298705	
ENSG00000179088	2.147783175	
ENSG00000256188	2.180049851	
ENSG00000279110	2.39205209	
ENSG00000111729	1.567790032	
ENSG00000237523	1.543362978	
ENSG00000249738	2.183203942	
ENSG00000260105	1.885623982	
ENSG00000066468	1.733862773	
ENSG00000267767	1.899301037	
ENSG00000100290	2.12928266	
ENSG00000101463	2.032009001	
ENSG00000267526	2.353732877	
ENSG00000279302	2.055347269	
ENSG00000253891	2.391237784	
ENSG00000127249	1.890675097	
ENSG00000165474	1.81474723	
ENSG00000211946	2.614010681	
ENSG00000169174	2.128656857	
ENSG00000260792	1.959498122	
ENSG00000226482	2.659767712	
ENSG00000207032	-2.128393691	
ENSG00000211799	1.88032614	
ENSG00000086570	1.724759524	
ENSG00000041515	1.576033441	
ENSG00000280302	2.209172196	
ENSG00000176532	1.887657512	
ENSG00000234588	2.49789465	
ENSG00000103888	-1.9528328	
ENSG00000260838	2.253719452	
ENSG00000263740	2.040547456	
ENSG00000270277	1.68308647	
ENSG00000211670	2.470470116	
ENSG00000285971	-2.037234177	
ENSG00000198734	1.632131363	
ENSG00000137857	1.515554083	
ENSG00000236166	1.822115625	
ENSG00000250961	2.158249945	
ENSG00000224957	1.507188053	
ENSG00000225079	2.047062914	
ENSG00000222017	2.135987492	
ENSG00000252010	2.292683472	
ENSG00000230333	1.840148259	
ENSG00000271820	2.0153869	
ENSG00000245112	1.677247564	
ENSG00000119919	2.285077718	
ENSG00000105664	1.971070073	
ENSG00000188573	2.011500455	
ENSG00000267405	1.708629473	
ENSG00000273186	1.595740204	
ENSG00000179443	2.238651466	
ENSG00000184860	1.656821295	
ENSG00000273593	2.084163546	
ENSG00000205089	2.166975331	
ENSG00000271011	1.761852189	
ENSG00000101425	2.050261943	
ENSG00000261701	1.647513274	
ENSG00000184293	2.081552092	
ENSG00000211788	2.272869478	
ENSG00000244619	-2.353724876	
ENSG00000183775	1.53947236	
ENSG00000188282	1.906526149	
ENSG00000228862	-1.507688396	
ENSG00000089356	1.71573278	
ENSG00000145242	2.174086042	
ENSG00000123119	1.971928024	
ENSG00000234869	2.289936148	
ENSG00000267097	2.206836423	
ENSG00000233012	2.071539519	
ENSG00000231035	1.647610675	
ENSG00000224430	1.75178486	
ENSG00000227014	1.81514398	
ENSG00000183631	1.627934262	
ENSG00000225720	1.94573495	
ENSG00000170419	2.334755129	
ENSG00000137869	1.531789443	
ENSG00000103175	1.732467529	
ENSG00000228221	2.12978176	
ENSG00000224083	2.117222903	
ENSG00000234427	2.281874916	
ENSG00000080224	2.16667918	
ENSG00000230337	1.622223961	
ENSG00000276557	2.279647328	
ENSG00000207959	2.295380954	
ENSG00000232716	-1.917787377	
ENSG00000267653	1.695127709	
ENSG00000259349	1.661615962	
ENSG00000272703	-2.011461757	
ENSG00000244720	2.237513071	
ENSG00000211797	2.337711087	
ENSG00000179141	2.039091758	
ENSG00000260657	-1.695048596	
ENSG00000251027	-1.590976939	
ENSG00000139572	1.968775238	
ENSG00000243243	2.286157375	
ENSG00000181997	1.911319448	
ENSG00000237624	1.632658794	
ENSG00000225986	1.933388829	
ENSG00000106178	1.878720624	
ENSG00000101198	2.334319951	
ENSG00000260386	-2.144629783	
ENSG00000172482	2.103749274	
ENSG00000170396	2.249726551	
ENSG00000131019	1.563137167	
ENSG00000232486	1.82955962	
ENSG00000119283	1.657145367	
ENSG00000211792	2.075414652	
ENSG00000231187	1.877839033	
ENSG00000223475	-1.814391721	
ENSG00000248871	2.044830552	
ENSG00000274883	-1.536651656	
ENSG00000189045	1.551999941	
ENSG00000211777	2.196802595	
ENSG00000171903	1.51160244	
ENSG00000187268	1.862684175	
ENSG00000260862	1.723276854	
ENSG00000181378	-1.905832287	
ENSG00000237988	2.164980767	
ENSG00000101349	1.803578661	
ENSG00000100593	2.174344064	
ENSG00000143469	-1.884283166	
ENSG00000238086	1.937640513	
ENSG00000253988	2.297471392	
ENSG00000239516	2.137355108	
ENSG00000233725	2.316528323	
ENSG00000246363	1.898949292	
ENSG00000282600	2.36037813	
ENSG00000177807	2.0455981	
ENSG00000234345	2.009954368	
ENSG00000235434	2.222248882	
ENSG00000226318	1.623523804	
ENSG00000233070	2.403953617	
ENSG00000261594	1.518395649	
ENSG00000199575	2.084728303	
ENSG00000187037	1.846988547	
ENSG00000273802	1.509332916	
ENSG00000006788	1.550016533	
ENSG00000188910	2.260012853	
ENSG00000211796	2.180380252	
ENSG00000213214	1.505419776	
ENSG00000255624	2.211572666	
ENSG00000198944	2.068250075	
ENSG00000263207	2.062266232	
ENSG00000179083	1.955832049	
ENSG00000196542	2.192590662	
ENSG00000225331	1.665219995	
ENSG00000184530	1.528287311	
ENSG00000213896	1.588977384	
ENSG00000201700	2.016539113	
ENSG00000131746	2.131898483	
ENSG00000276365	1.572115958	
ENSG00000226409	1.957592664	
ENSG00000233730	2.048722464	
ENSG00000274214	-1.726212009	
ENSG00000211716	1.827339004	
ENSG00000215246	1.994410097	
ENSG00000104970	1.838591915	
ENSG00000237819	2.031319793	
ENSG00000200033	1.648416603	
ENSG00000285994	1.722225684	
ENSG00000202191	2.221850458	
ENSG00000220517	1.827889682	
ENSG00000226791	1.76634964	
ENSG00000263606	1.897296822	
ENSG00000100721	1.961929194	
ENSG00000170498	1.717634521	
ENSG00000147488	1.95421772	
ENSG00000239819	2.294535511	
ENSG00000259669	-2.22259748	
ENSG00000236751	2.012756004	
ENSG00000186466	1.537892627	
ENSG00000238099	1.509835657	
ENSG00000175294	1.615443155	
ENSG00000255871	2.295567903	
ENSG00000237111	2.30296674	
ENSG00000278891	1.505981676	
ENSG00000226987	-1.78040513	
ENSG00000279814	1.999559828	
ENSG00000273124	2.141110334	
ENSG00000165383	1.992063438	
ENSG00000203805	2.156249455	
ENSG00000075461	1.764036549	
ENSG00000211801	2.081543611	
ENSG00000179023	2.222565464	
ENSG00000261305	1.850310194	
ENSG00000159556	1.834571262	
ENSG00000275948	-1.879678495	
ENSG00000280190	2.176285735	
ENSG00000234358	2.114648128	
ENSG00000203616	2.052296949	
ENSG00000242611	1.683445499	
ENSG00000156096	1.933240532	
ENSG00000239571	2.204851508	
ENSG00000254337	2.097435036	
ENSG00000278857	2.211796417	
ENSG00000258357	-1.510643229	
ENSG00000260455	1.553708731	
ENSG00000211812	2.097705836	
ENSG00000240996	1.851635872	
ENSG00000146352	-1.582762255	
ENSG00000236375	1.939326299	
ENSG00000233952	1.553912241	
ENSG00000120436	2.15419214	
ENSG00000250362	-2.079210435	
ENSG00000257114	1.838541348	
ENSG00000266389	1.908283524	
ENSG00000279725	1.960289444	
ENSG00000283907	2.167009428	
ENSG00000232869	1.762590492	
ENSG00000183695	1.757316101	
ENSG00000258100	1.628923843	
ENSG00000258122	1.800944029	
ENSG00000271868	-1.638686932	
ENSG00000259807	1.908611837	
ENSG00000211973	2.208921819	
ENSG00000202474	1.607431058	
ENSG00000279200	2.023373504	
ENSG00000267122	1.923819136	
ENSG00000215217	1.752976351	
ENSG00000285090	1.607792305	
ENSG00000273125	1.519614604	
ENSG00000236546	1.927309126	
ENSG00000227141	1.942339316	
ENSG00000099960	1.587804379	
ENSG00000230955	-1.611205036	
ENSG00000205929	2.024535488	
ENSG00000227017	1.745491899	
ENSG00000211724	1.996463977	
ENSG00000270661	2.092949723	
ENSG00000229274	1.630077227	
ENSG00000214955	1.60200082	
ENSG00000158477	2.092717454	
ENSG00000188886	-1.583150743	
ENSG00000251459	1.969679609	
ENSG00000225826	1.739255503	
ENSG00000112812	1.800625092	
ENSG00000235385	1.861129982	
ENSG00000285407	2.055862617	
ENSG00000179934	1.957284178	
ENSG00000244649	1.925202762	
ENSG00000002726	1.892350305	
ENSG00000211699	1.986606994	
ENSG00000201098	1.73387044	
ENSG00000172179	-1.718036104	
ENSG00000228709	1.792484279	
ENSG00000233038	1.828044922	
ENSG00000168903	-2.122424595	
ENSG00000147041	2.054082564	
ENSG00000162670	1.647044705	
ENSG00000173988	1.784473452	
ENSG00000203897	1.795903362	
ENSG00000133636	2.124070916	
ENSG00000109674	1.77871732	
ENSG00000186451	1.847468121	
ENSG00000283839	1.800486392	
ENSG00000233005	1.993935917	
ENSG00000181215	1.843697278	
ENSG00000211787	1.916749062	
ENSG00000199944	2.079984339	
ENSG00000223715	1.942958338	
ENSG00000229056	1.926281676	
ENSG00000283063	2.083780494	
ENSG00000259772	2.034948376	
ENSG00000280365	2.031640195	
ENSG00000267312	1.929422683	
ENSG00000251348	1.859346627	
ENSG00000273855	1.658808356	
ENSG00000137561	1.537837734	
ENSG00000230234	-1.872945736	
ENSG00000239961	1.910822849	
ENSG00000283324	1.723797255	
ENSG00000122543	1.56893707	
ENSG00000227619	1.932596491	
ENSG00000188095	1.577397833	
ENSG00000228971	1.995239871	
ENSG00000090932	1.945897393	
ENSG00000175664	1.647429582	
ENSG00000187323	1.904878436	
ENSG00000252994	-1.820849938	
ENSG00000277856	2.013050492	
ENSG00000277587	1.77031099	
ENSG00000237254	1.967291769	
ENSG00000225386	1.633842866	
ENSG00000259151	1.501843909	
ENSG00000203756	1.83388085	
ENSG00000234473	1.686891502	
ENSG00000259920	1.821372135	
ENSG00000213900	1.780079191	
ENSG00000219682	1.795428168	
ENSG00000259644	1.597191915	
ENSG00000205809	1.682979379	
ENSG00000284634	1.83159775	
ENSG00000167914	1.547574734	
ENSG00000261072	1.988182943	
ENSG00000273792	1.72626493	
ENSG00000163873	1.75625814	
ENSG00000160683	1.524843951	
ENSG00000231322	1.837361487	
ENSG00000258352	1.538364054	
ENSG00000259001	-1.651210002	
ENSG00000278910	1.880672745	
ENSG00000223861	1.809390623	
ENSG00000234703	1.83994701	
ENSG00000236283	1.706817768	
ENSG00000231426	1.812457288	
ENSG00000253688	1.537804042	
ENSG00000225008	1.916611071	
ENSG00000036473	1.813510061	
ENSG00000283697	1.884183595	
ENSG00000256802	1.988028409	
ENSG00000212766	1.679462824	
ENSG00000231698	1.893763727	
ENSG00000213659	1.872367918	
ENSG00000236935	1.582047726	
ENSG00000256835	1.578129854	
ENSG00000267430	1.620573397	
ENSG00000258489	1.879280774	
ENSG00000211706	1.907842991	
ENSG00000121207	1.721072082	
ENSG00000230225	1.767759263	
ENSG00000254041	1.552445739	
ENSG00000141431	1.524892396	
ENSG00000239677	1.599033996	
ENSG00000279022	1.62497793	
ENSG00000231535	1.956014814	
ENSG00000156687	1.895743376	
ENSG00000109158	1.800889	
ENSG00000224137	1.820181266	
ENSG00000237541	1.740081551	
ENSG00000278886	1.787084055	
ENSG00000211599	1.963112152	
ENSG00000117598	1.702521192	
ENSG00000236078	1.506664694	
ENSG00000162267	1.51114302	
ENSG00000263482	1.886457488	
ENSG00000259289	1.729172336	
ENSG00000237268	1.556547996	
ENSG00000109705	1.6553177	
ENSG00000285838	1.689068766	
ENSG00000253369	1.679567978	
ENSG00000121318	1.548639012	
ENSG00000228561	1.747025501	
ENSG00000279020	1.818221358	
ENSG00000274029	1.536341023	
ENSG00000234520	1.513700803	
ENSG00000273143	1.652192218	
ENSG00000259867	1.671314609	
ENSG00000238741	1.562771051	
ENSG00000233766	1.546444808	
ENSG00000227711	-1.592182962	
ENSG00000275620	1.920001113	
ENSG00000259617	-1.885414378	
ENSG00000261618	1.711249563	
ENSG00000175513	1.683078576	
ENSG00000142609	1.710135472	
ENSG00000249436	1.886245255	
ENSG00000272862	1.573917444	
ENSG00000269895	1.613401205	
ENSG00000268926	1.707379215	
ENSG00000279946	1.767868394	
ENSG00000184357	1.825090757	
ENSG00000227145	1.699281491	
ENSG00000283428	1.676868437	
ENSG00000279561	1.515839047	
ENSG00000203786	1.74672251	
ENSG00000211728	1.759273049	
ENSG00000168676	1.66791059	
ENSG00000211814	1.832299201	
ENSG00000099812	1.731172868	
ENSG00000260395	-1.608620258	
ENSG00000233148	-1.803776234	
ENSG00000224388	1.729308142	
ENSG00000252835	1.788952311	
ENSG00000267327	1.784090973	
ENSG00000254300	1.60630888	
ENSG00000285572	1.627581869	
ENSG00000231981	1.713599935	
ENSG00000164007	1.835685882	
ENSG00000211904	1.845877972	
ENSG00000255521	1.533005001	
ENSG00000202071	1.781012	
ENSG00000163737	1.534820179	
ENSG00000272236	1.603819281	
ENSG00000163586	-1.646350989	
ENSG00000214391	1.589522861	
ENSG00000217733	1.532622615	
ENSG00000186847	1.785361378	
ENSG00000211779	1.745007657	
ENSG00000274164	-1.621089564	
ENSG00000211898	1.672536843	
ENSG00000211803	1.680697736	
ENSG00000212027	1.622262878	
ENSG00000250829	1.644267029	
ENSG00000143105	1.709279824	
ENSG00000235726	1.618133721	
ENSG00000258867	1.658696447	
ENSG00000264006	1.760416507	
ENSG00000235029	-1.706972134	
ENSG00000132704	1.608124604	
ENSG00000271584	1.671885256	
ENSG00000069812	1.649598178	
ENSG00000253633	1.555550021	
ENSG00000244063	1.586488161	
ENSG00000250771	1.532654832	
ENSG00000166448	1.502103198	
ENSG00000196890	1.549592801	
ENSG00000275232	-1.788063074	
ENSG00000278928	1.76296577	
ENSG00000285700	1.604125149	
